id,time,location,value,condition
7,23:12:29 11:41:27,11,21491.18,bright
8,23:12:29 11:41:27,9,9969.80,bright
9,23:12:29 11:41:27,13,23912.79,bright
10,23:12:29 11:41:27,8,12290.04,bright
1,23:12:29 11:42:27,10,11836.84,bright
4,23:12:29 11:42:27,13,27623.17,bright
5,23:12:29 11:42:27,14,877.85,bright
6,23:12:29 11:42:27,12,3616.76,dark
7,23:12:29 11:42:27,11,5825.17,bright
8,23:12:29 11:42:27,9,25067.62,bright
9,23:12:29 11:42:27,13,27127.98,bright
10,23:12:29 11:42:27,8,3784.01,bright
1,23:12:29 11:43:27,10,13668.42,bright
3,23:12:29 11:43:27,12,16630.14,bright
5,23:12:29 11:43:27,14,12625.98,bright
6,23:12:29 11:43:27,12,14771.46,bright
8,23:12:29 11:43:27,9,12769.92,bright
9,23:12:29 11:43:27,13,29762.75,bright
10,23:12:29 11:43:27,8,2901.89,bright
3,23:12:29 11:44:27,12,21823.42,bright
4,23:12:29 11:44:27,13,24200.14,bright
5,23:12:29 11:44:27,14,29791.76,bright
6,23:12:29 11:44:27,12,5924.90,good
8,23:12:29 11:44:27,9,15087.56,bright
9,23:12:29 11:44:27,13,26300.79,bright
10,23:12:29 11:44:27,8,12368.40,bright
2,23:12:29 11:45:27,11,13586.66,bright
3,23:12:29 11:45:27,12,19437.71,bright
4,23:12:29 11:45:27,13,27145.28,bright
5,23:12:29 11:45:27,14,24424.03,bright
6,23:12:29 11:45:27,12,26039.42,bright
8,23:12:29 11:45:27,9,20398.74,bright
9,23:12:29 11:45:27,13,13048.81,good
10,23:12:29 11:45:27,8,369.93,dark
1,23:12:29 11:46:27,10,5730.92,bright
2,23:12:29 11:46:27,11,19944.71,bright
3,23:12:29 11:46:27,12,26038.49,bright
6,23:12:29 11:46:27,12,23201.11,bright
7,23:12:29 11:46:27,11,28115.48,bright
8,23:12:29 11:46:27,9,22999.22,bright
9,23:12:29 11:46:27,13,23589.16,bright
10,23:12:29 11:46:27,8,8507.74,bright
3,23:12:29 11:47:27,12,4430.25,dark
4,23:12:29 11:47:27,13,27414.43,bright
5,23:12:29 11:47:27,14,18585.03,bright
6,23:12:29 11:47:27,12,576.33,dark
7,23:12:29 11:47:27,11,3446.38,good
9,23:12:29 11:47:27,13,4423.58,dark
10,23:12:29 11:47:27,8,8944.73,bright
1,23:12:29 11:48:27,10,26266.95,bright
3,23:12:29 11:48:27,12,9053.44,good
4,23:12:29 11:48:27,13,11277.20,good
5,23:12:29 11:48:27,14,29295.54,bright
6,23:12:29 11:48:27,12,14700.43,bright
7,23:12:29 11:48:27,11,8256.69,bright
8,23:12:29 11:48:27,9,13489.38,bright
10,23:12:29 11:48:27,8,11891.96,bright
1,23:12:29 11:49:27,10,20453.43,bright
2,23:12:29 11:49:27,11,4326.07,good
5,23:12:29 11:49:27,14,3960.01,bright
6,23:12:29 11:49:27,12,14575.80,bright
7,23:12:29 11:49:27,11,18110.93,bright
8,23:12:29 11:49:27,9,685.23,dark
9,23:12:29 11:49:27,13,1104.62,dark
10,23:12:29 11:49:27,8,2231.09,bright
1,23:12:29 11:50:27,10,18658.16,bright
2,23:12:29 11:50:27,11,16973.81,bright
3,23:12:29 11:50:27,12,5939.38,good
4,23:12:29 11:50:27,13,28729.77,bright
6,23:12:29 11:50:27,12,11140.35,bright
7,23:12:29 11:50:27,11,23424.02,bright
8,23:12:29 11:50:27,9,1412.35,bright
10,23:12:29 11:50:27,8,4899.12,bright
1,23:12:29 11:51:27,10,7698.82,bright
2,23:12:29 11:51:27,11,13608.19,bright
3,23:12:29 11:51:27,12,24063.38,bright
4,23:12:29 11:51:27,13,28517.62,bright
5,23:12:29 11:51:27,14,2535.74,bright
6,23:12:29 11:51:27,12,16202.67,bright
7,23:12:29 11:51:27,11,17227.28,bright
8,23:12:29 11:51:27,9,16054.62,bright
9,23:12:29 11:51:27,13,22154.69,bright
1,23:12:29 11:52:27,10,14789.22,bright
2,23:12:29 11:52:27,11,11106.47,bright
3,23:12:29 11:52:27,12,24399.75,bright
4,23:12:29 11:52:27,13,8579.49,dark
5,23:12:29 11:52:27,14,19725.52,bright
6,23:12:29 11:52:27,12,3260.32,dark
7,23:12:29 11:52:27,11,27078.33,bright
9,23:12:29 11:52:27,13,7799.69,dark
10,23:12:29 11:52:27,8,10279.91,bright
1,23:12:29 11:53:27,10,10443.86,bright
2,23:12:29 11:53:27,11,27856.48,bright
3,23:12:29 11:53:27,12,15767.50,bright
4,23:12:29 11:53:27,13,22443.77,bright
5,23:12:29 11:53:27,14,17484.94,bright
6,23:12:29 11:53:27,12,22118.03,bright
7,23:12:29 11:53:27,11,17825.39,bright
8,23:12:29 11:53:27,9,349.56,dark
9,23:12:29 11:53:27,13,11662.29,good
10,23:12:29 11:53:27,8,27205.12,bright
2,23:12:29 11:54:27,11,12675.18,bright
3,23:12:29 11:54:27,12,7542.63,good
4,23:12:29 11:54:27,13,8744.79,dark
5,23:12:29 11:54:27,14,8656.37,bright
7,23:12:29 11:54:27,11,21578.10,bright
8,23:12:29 11:54:27,9,29196.19,bright
9,23:12:29 11:54:27,13,4580.14,dark
1,23:12:29 11:55:27,10,19829.47,bright
2,23:12:29 11:55:27,11,7554.75,bright
4,23:12:29 11:55:27,13,21090.95,bright
5,23:12:29 11:55:27,14,25762.21,bright
6,23:12:29 11:55:27,12,19047.37,bright
8,23:12:29 11:55:27,9,6540.13,bright
9,23:12:29 11:55:27,13,7733.41,dark
10,23:12:29 11:55:27,8,8214.97,bright
1,23:12:29 11:56:27,10,4407.28,bright
5,23:12:29 11:56:27,14,23734.10,bright
6,23:12:29 11:56:27,12,13942.97,bright
7,23:12:29 11:56:27,11,10001.75,bright
9,23:12:29 11:56:27,13,10642.33,good
10,23:12:29 11:56:27,8,73.79,dark
2,23:12:29 11:57:27,11,8344.37,bright
3,23:12:29 11:57:27,12,13306.88,bright
4,23:12:29 11:57:27,13,23785.17,bright
5,23:12:29 11:57:27,14,11018.34,bright
6,23:12:29 11:57:27,12,2903.42,dark
7,23:12:29 11:57:27,11,26537.77,bright
8,23:12:29 11:57:27,9,12192.36,bright
9,23:12:29 11:57:27,13,17003.66,good
10,23:12:29 11:57:27,8,23641.54,bright
2,23:12:29 11:58:27,11,15163.83,bright
4,23:12:29 11:58:27,13,20982.01,bright
5,23:12:29 11:58:27,14,19534.43,bright
7,23:12:29 11:58:27,11,14103.19,bright
8,23:12:29 11:58:27,9,25012.21,bright
9,23:12:29 11:58:27,13,16246.84,good
10,23:12:29 11:58:27,8,5332.06,bright
1,23:12:29 11:59:27,10,24262.67,bright
2,23:12:29 11:59:27,11,23848.94,bright
5,23:12:29 11:59:27,14,17748.81,bright
9,23:12:29 11:59:27,13,25397.82,bright
10,23:12:29 11:59:27,8,14804.06,bright
1,23:12:29 12:00:27,10,4144.56,bright
2,23:12:29 12:00:27,11,29531.30,bright
3,23:12:29 12:00:27,12,2314.72,dark
5,23:12:29 12:00:27,14,15040.19,bright
6,23:12:29 12:00:27,12,15735.51,bright
7,23:12:29 12:00:27,11,18413.79,bright
8,23:12:29 12:00:27,9,10150.87,bright
9,23:12:29 12:00:27,13,15671.72,good
10,23:12:29 12:00:27,8,27671.52,bright
2,23:12:29 12:01:27,11,9551.36,bright
4,23:12:29 12:01:27,13,5715.97,dark
5,23:12:29 12:01:27,14,1586.53,bright
6,23:12:29 12:01:27,12,25605.29,bright
7,23:12:29 12:01:27,11,23127.42,bright
8,23:12:29 12:01:27,9,2436.30,bright
9,23:12:29 12:01:27,13,22982.38,bright
10,23:12:29 12:01:27,8,21324.25,bright
1,23:12:29 12:02:27,10,7030.86,bright
2,23:12:29 12:02:27,11,8657.78,bright
4,23:12:29 12:02:27,13,16476.80,good
5,23:12:29 12:02:27,14,23813.68,bright
6,23:12:29 12:02:27,12,9318.65,good
7,23:12:29 12:02:27,11,27051.55,bright
8,23:12:29 12:02:27,9,8564.88,bright
9,23:12:29 12:02:27,13,18847.34,good
10,23:12:29 12:02:27,8,19611.58,bright
1,23:12:29 12:03:27,10,12879.22,bright
2,23:12:29 12:03:27,11,20712.86,bright
3,23:12:29 12:03:27,12,6514.34,good
4,23:12:29 12:03:27,13,329.51,dark
5,23:12:29 12:03:27,14,23118.41,bright
6,23:12:29 12:03:27,12,7584.86,good
7,23:12:29 12:03:27,11,6418.95,bright
9,23:12:29 12:03:27,13,24534.71,bright
10,23:12:29 12:03:27,8,29074.38,bright
1,23:12:29 12:04:27,10,13943.22,bright
2,23:12:29 12:04:27,11,9305.68,bright
3,23:12:29 12:04:27,12,10744.22,bright
4,23:12:29 12:04:27,13,16134.74,good
5,23:12:29 12:04:27,14,27413.42,bright
7,23:12:29 12:04:27,11,9022.23,bright
8,23:12:29 12:04:27,9,26287.18,bright
9,23:12:29 12:04:27,13,4339.76,dark
1,23:12:29 12:05:27,10,17205.87,bright
3,23:12:29 12:05:27,12,6307.73,good
4,23:12:29 12:05:27,13,20200.59,bright
5,23:12:29 12:05:27,14,20121.71,bright
6,23:12:29 12:05:27,12,25731.85,bright
7,23:12:29 12:05:27,11,10611.96,bright
9,23:12:29 12:05:27,13,28411.01,bright
1,23:12:29 12:06:27,10,10092.53,bright
2,23:12:29 12:06:27,11,12310.33,bright
3,23:12:29 12:06:27,12,28827.68,bright
4,23:12:29 12:06:27,13,22317.09,bright
6,23:12:29 12:06:27,12,2763.11,dark
7,23:12:29 12:06:27,11,28672.20,bright
8,23:12:29 12:06:27,9,11349.56,bright
9,23:12:29 12:06:27,13,2688.91,dark
10,23:12:29 12:06:27,8,15107.36,bright
3,23:12:29 12:07:27,12,8677.82,good
4,23:12:29 12:07:27,13,18496.08,good
5,23:12:29 12:07:27,14,27308.23,bright
6,23:12:29 12:07:27,12,786.20,dark
8,23:12:29 12:07:27,9,26778.91,bright
9,23:12:29 12:07:27,13,9622.61,dark
10,23:12:29 12:07:27,8,28988.35,bright
1,23:12:29 12:08:27,10,13484.37,bright
2,23:12:29 12:08:27,11,4424.23,good
3,23:12:29 12:08:27,12,3080.88,dark
4,23:12:29 12:08:27,13,27196.69,bright
5,23:12:29 12:08:27,14,6883.15,bright
8,23:12:29 12:08:27,9,27098.27,bright
9,23:12:29 12:08:27,13,11651.62,good
10,23:12:29 12:08:27,8,25308.50,bright
1,23:12:29 12:09:27,10,8732.28,bright
4,23:12:29 12:09:27,13,17798.42,good
6,23:12:29 12:09:27,12,17877.57,bright
7,23:12:29 12:09:27,11,2874.94,good
9,23:12:29 12:09:27,13,23626.43,bright
1,23:12:29 12:10:27,10,14641.95,bright
3,23:12:29 12:10:27,12,6558.17,good
4,23:12:29 12:10:27,13,8403.84,dark
5,23:12:29 12:10:27,14,16946.03,bright
6,23:12:29 12:10:27,12,21993.26,bright
7,23:12:29 12:10:27,11,7271.95,bright
9,23:12:29 12:10:27,13,21823.91,bright
1,23:12:29 12:11:27,10,16811.86,bright
2,23:12:29 12:11:27,11,21780.25,bright
3,23:12:29 12:11:27,12,12900.62,bright
4,23:12:29 12:11:27,13,25116.03,bright
5,23:12:29 12:11:27,14,3743.62,bright
6,23:12:29 12:11:27,12,17539.38,bright
7,23:12:29 12:11:27,11,12177.62,bright
8,23:12:29 12:11:27,9,9919.99,bright
2,23:12:29 12:12:27,11,17327.85,bright
3,23:12:29 12:12:27,12,23835.43,bright
4,23:12:29 12:12:27,13,1986.51,dark
5,23:12:29 12:12:27,14,7623.40,bright
6,23:12:29 12:12:27,12,26855.25,bright
7,23:12:29 12:12:27,11,17060.41,bright
9,23:12:29 12:12:27,13,9089.25,dark
10,23:12:29 12:12:27,8,26603.44,bright
3,23:12:29 12:13:27,12,17565.54,bright
4,23:12:29 12:13:27,13,14021.38,good
5,23:12:29 12:13:27,14,20093.79,bright
6,23:12:29 12:13:27,12,28362.76,bright
9,23:12:29 12:13:27,13,3336.02,dark
10,23:12:29 12:13:27,8,21219.62,bright
1,23:12:29 12:14:27,10,6091.37,bright
2,23:12:29 12:14:27,11,13785.23,bright
3,23:12:29 12:14:27,12,9363.79,good
4,23:12:29 12:14:27,13,6971.52,dark
5,23:12:29 12:14:27,14,18006.86,bright
6,23:12:29 12:14:27,12,3714.37,dark
8,23:12:29 12:14:27,9,28164.42,bright
9,23:12:29 12:14:27,13,13540.45,good
10,23:12:29 12:14:27,8,26384.12,bright
2,23:12:29 12:15:27,11,5576.35,bright
4,23:12:29 12:15:27,13,12104.30,good
5,23:12:29 12:15:27,14,24083.16,bright
7,23:12:29 12:15:27,11,19243.81,bright
8,23:12:29 12:15:27,9,3336.15,bright
9,23:12:29 12:15:27,13,8934.88,dark
10,23:12:29 12:15:27,8,11224.37,bright
1,23:12:29 12:16:27,10,20618.54,bright
2,23:12:29 12:16:27,11,26879.61,bright
3,23:12:29 12:16:27,12,14959.03,bright
6,23:12:29 12:16:27,12,24953.84,bright
7,23:12:29 12:16:27,11,602.42,dark
8,23:12:29 12:16:27,9,901.27,bright
9,23:12:29 12:16:27,13,23440.96,bright
10,23:12:29 12:16:27,8,4315.35,bright
1,23:12:29 12:17:27,10,28752.01,bright
2,23:12:29 12:17:27,11,11809.34,bright
4,23:12:29 12:17:27,13,2308.49,dark
5,23:12:29 12:17:27,14,1227.70,bright
6,23:12:29 12:17:27,12,23606.67,bright
7,23:12:29 12:17:27,11,20220.96,bright
10,23:12:29 12:17:27,8,13775.17,bright
1,23:12:29 12:18:27,10,9256.42,bright
3,23:12:29 12:18:27,12,2120.64,dark
4,23:12:29 12:18:27,13,15794.18,good
5,23:12:29 12:18:27,14,5764.69,bright
8,23:12:29 12:18:27,9,20643.69,bright
9,23:12:29 12:18:27,13,5318.85,dark
1,23:12:29 12:19:27,10,2799.17,bright
2,23:12:29 12:19:27,11,22650.68,bright
4,23:12:29 12:19:27,13,26852.78,bright
6,23:12:29 12:19:27,12,17348.33,bright
7,23:12:29 12:19:27,11,7060.02,bright
8,23:12:29 12:19:27,9,27921.48,bright
10,23:12:29 12:19:27,8,24919.98,bright
1,23:12:29 12:20:27,10,26479.07,bright
4,23:12:29 12:20:27,13,13177.51,good
5,23:12:29 12:20:27,14,8192.34,bright
6,23:12:29 12:20:27,12,9602.50,good
7,23:12:29 12:20:27,11,12885.93,bright
8,23:12:29 12:20:27,9,28561.14,bright
9,23:12:29 12:20:27,13,1144.45,dark
10,23:12:29 12:20:27,8,3597.79,bright
1,23:12:29 12:21:27,10,18325.21,bright
2,23:12:29 12:21:27,11,17487.14,bright
4,23:12:29 12:21:27,13,9824.57,dark
7,23:12:29 12:21:27,11,16198.89,bright
8,23:12:29 12:21:27,9,25507.43,bright
9,23:12:29 12:21:27,13,10111.40,good
10,23:12:29 12:21:27,8,15209.42,bright
1,23:12:29 12:22:27,10,12100.29,bright
6,23:12:29 12:22:27,12,5591.32,good
7,23:12:29 12:22:27,11,10507.59,bright
8,23:12:29 12:22:27,9,16686.18,bright
9,23:12:29 12:22:27,13,18898.97,good
10,23:12:29 12:22:27,8,26243.10,bright
2,23:12:29 12:23:27,11,9558.18,bright
3,23:12:29 12:23:27,12,20508.04,bright
4,23:12:29 12:23:27,13,11605.39,good
5,23:12:29 12:23:27,14,1480.22,bright
7,23:12:29 12:23:27,11,4317.09,good
8,23:12:29 12:23:27,9,3584.13,bright
9,23:12:29 12:23:27,13,5270.93,dark
10,23:12:29 12:23:27,8,26249.71,bright
4,23:12:29 12:24:27,13,4693.22,dark
5,23:12:29 12:24:27,14,23285.98,bright
6,23:12:29 12:24:27,12,22637.20,bright
7,23:12:29 12:24:27,11,22591.58,bright
8,23:12:29 12:24:27,9,29949.95,bright
9,23:12:29 12:24:27,13,15624.75,good
1,23:12:29 12:25:27,10,14798.42,bright
2,23:12:29 12:25:27,11,21310.72,bright
3,23:12:29 12:25:27,12,1029.66,dark
4,23:12:29 12:25:27,13,28424.78,bright
5,23:12:29 12:25:27,14,9695.42,bright
6,23:12:29 12:25:27,12,11835.54,bright
8,23:12:29 12:25:27,9,29217.90,bright
9,23:12:29 12:25:27,13,13925.15,good
10,23:12:29 12:25:27,8,14802.61,bright
1,23:12:29 12:26:27,10,1890.11,good
2,23:12:29 12:26:27,11,27778.88,bright
3,23:12:29 12:26:27,12,12722.02,bright
4,23:12:29 12:26:27,13,10365.10,good
6,23:12:29 12:26:27,12,28582.65,bright
8,23:12:29 12:26:27,9,11135.47,bright
1,23:12:29 12:27:27,10,22084.38,bright
2,23:12:29 12:27:27,11,14196.20,bright
3,23:12:29 12:27:27,12,5398.55,good
4,23:12:29 12:27:27,13,12711.81,good
5,23:12:29 12:27:27,14,14032.47,bright
6,23:12:29 12:27:27,12,4725.54,dark
8,23:12:29 12:27:27,9,25610.66,bright
9,23:12:29 12:27:27,13,27256.02,bright
2,23:12:29 12:28:27,11,159.13,dark
3,23:12:29 12:28:27,12,6969.56,good
4,23:12:29 12:28:27,13,10778.16,good
5,23:12:29 12:28:27,14,26702.46,bright
7,23:12:29 12:28:27,11,22318.90,bright
9,23:12:29 12:28:27,13,28669.53,bright
10,23:12:29 12:28:27,8,313.84,dark
3,23:12:29 12:29:27,12,14047.89,bright
4,23:12:29 12:29:27,13,28551.46,bright
5,23:12:29 12:29:27,14,12130.58,bright
6,23:12:29 12:29:27,12,22796.85,bright
8,23:12:29 12:29:27,9,16676.47,bright
9,23:12:29 12:29:27,13,28449.79,bright
10,23:12:29 12:29:27,8,23170.30,bright
2,23:12:29 12:30:27,11,28260.31,bright
3,23:12:29 12:30:27,12,18016.80,bright
4,23:12:29 12:30:27,13,22239.81,bright
5,23:12:29 12:30:27,14,29714.96,bright
6,23:12:29 12:30:27,12,11365.51,bright
7,23:12:29 12:30:27,11,27673.22,bright
8,23:12:29 12:30:27,9,12981.84,bright
9,23:12:29 12:30:27,13,27172.25,bright
10,23:12:29 12:30:27,8,22716.73,bright
2,23:12:29 12:31:27,11,286.55,dark
3,23:12:29 12:31:27,12,10692.48,bright
4,23:12:29 12:31:27,13,17021.79,good
5,23:12:29 12:31:27,14,13927.37,bright
8,23:12:29 12:31:27,9,25930.38,bright
9,23:12:29 12:31:27,13,8573.71,dark
10,23:12:29 12:31:27,8,29477.66,bright
1,23:12:29 12:32:27,10,16719.11,bright
2,23:12:29 12:32:27,11,17840.04,bright
3,23:12:29 12:32:27,12,1716.81,dark
4,23:12:29 12:32:27,13,16938.04,good
5,23:12:29 12:32:27,14,5171.57,bright
6,23:12:29 12:32:27,12,1290.97,dark
7,23:12:29 12:32:27,11,28620.15,bright
8,23:12:29 12:32:27,9,5962.53,bright
9,23:12:29 12:32:27,13,700.70,dark
10,23:12:29 12:32:27,8,19705.04,bright
1,23:12:29 12:33:27,10,18407.90,bright
2,23:12:29 12:33:27,11,26366.26,bright
3,23:12:29 12:33:27,12,24120.20,bright
4,23:12:29 12:33:27,13,3994.56,dark
8,23:12:29 12:33:27,9,19533.39,bright
9,23:12:29 12:33:27,13,5728.84,dark
10,23:12:29 12:33:27,8,8906.24,bright
1,23:12:29 12:34:27,10,24338.74,bright
2,23:12:29 12:34:27,11,13186.13,bright
5,23:12:29 12:34:27,14,20485.86,bright
6,23:12:29 12:34:27,12,11713.77,bright
7,23:12:29 12:34:27,11,18267.98,bright
8,23:12:29 12:34:27,9,25810.70,bright
10,23:12:29 12:34:27,8,25440.31,bright
1,23:12:29 12:35:27,10,15613.38,bright
2,23:12:29 12:35:27,11,13839.59,bright
3,23:12:29 12:35:27,12,19351.95,bright
5,23:12:29 12:35:27,14,7977.26,bright
7,23:12:29 12:35:27,11,17870.93,bright
8,23:12:29 12:35:27,9,26827.00,bright
9,23:12:29 12:35:27,13,22633.25,bright
10,23:12:29 12:35:27,8,13672.39,bright
1,23:12:29 12:36:27,10,8735.53,bright
3,23:12:29 12:36:27,12,20968.59,bright
4,23:12:29 12:36:27,13,17697.40,good
5,23:12:29 12:36:27,14,28710.51,bright
7,23:12:29 12:36:27,11,13664.12,bright
8,23:12:29 12:36:27,9,18156.06,bright
10,23:12:29 12:36:27,8,2983.56,bright
3,23:12:29 12:37:27,12,21147.81,bright
4,23:12:29 12:37:27,13,29286.18,bright
5,23:12:29 12:37:27,14,5356.10,bright
6,23:12:29 12:37:27,12,5026.46,good
7,23:12:29 12:37:27,11,21491.32,bright
8,23:12:29 12:37:27,9,16095.03,bright
9,23:12:29 12:37:27,13,5161.66,dark
10,23:12:29 12:37:27,8,12171.18,bright
3,23:12:29 12:38:27,12,12769.95,bright
4,23:12:29 12:38:27,13,23174.15,bright
6,23:12:29 12:38:27,12,12704.56,bright
7,23:12:29 12:38:27,11,20430.12,bright
8,23:12:29 12:38:27,9,14074.51,bright
9,23:12:29 12:38:27,13,23590.13,bright
1,23:12:29 12:39:27,10,6132.37,bright
2,23:12:29 12:39:27,11,3659.42,good
3,23:12:29 12:39:27,12,1221.93,dark
4,23:12:29 12:39:27,13,19576.68,good
5,23:12:29 12:39:27,14,28345.68,bright
6,23:12:29 12:39:27,12,8024.45,good
7,23:12:29 12:39:27,11,28753.81,bright
8,23:12:29 12:39:27,9,12207.91,bright
10,23:12:29 12:39:27,8,12950.59,bright
1,23:12:29 12:40:27,10,4555.26,bright
3,23:12:29 12:40:27,12,5855.22,good
4,23:12:29 12:40:27,13,6253.48,dark
5,23:12:29 12:40:27,14,23370.93,bright
6,23:12:29 12:40:27,12,21744.29,bright
7,23:12:29 12:40:27,11,1834.91,dark
8,23:12:29 12:40:27,9,9871.20,bright
9,23:12:29 12:40:27,13,25217.77,bright
10,23:12:29 12:40:27,8,12709.00,bright
1,23:12:29 12:41:27,10,14420.21,bright
2,23:12:29 12:41:27,11,24596.12,bright
4,23:12:29 12:41:27,13,5480.91,dark
5,23:12:29 12:41:27,14,23053.08,bright
6,23:12:29 12:41:27,12,11710.66,bright
7,23:12:29 12:41:27,11,8096.31,bright
8,23:12:29 12:41:27,9,20499.14,bright
9,23:12:29 12:41:27,13,8539.50,dark
10,23:12:29 12:41:27,8,15162.02,bright
1,23:12:29 12:42:27,10,13034.47,bright
2,23:12:29 12:42:27,11,25677.18,bright
3,23:12:29 12:42:27,12,12942.25,bright
6,23:12:29 12:42:27,12,4008.27,dark
7,23:12:29 12:42:27,11,9563.34,bright
9,23:12:29 12:42:27,13,4349.78,dark
10,23:12:29 12:42:27,8,20132.65,bright
2,23:12:29 12:43:27,11,18976.40,bright
3,23:12:29 12:43:27,12,28616.92,bright
4,23:12:29 12:43:27,13,9325.83,dark
5,23:12:29 12:43:27,14,17486.89,bright
7,23:12:29 12:43:27,11,9124.74,bright
8,23:12:29 12:43:27,9,5008.32,bright
9,23:12:29 12:43:27,13,29948.83,bright
10,23:12:29 12:43:27,8,11932.38,bright
1,23:12:29 12:44:27,10,14415.19,bright
2,23:12:29 12:44:27,11,21827.60,bright
3,23:12:29 12:44:27,12,7165.24,good
4,23:12:29 12:44:27,13,18930.45,good
6,23:12:29 12:44:27,12,8423.77,good
7,23:12:29 12:44:27,11,4614.69,good
8,23:12:29 12:44:27,9,1979.03,bright
9,23:12:29 12:44:27,13,9079.70,dark
10,23:12:29 12:44:27,8,10525.71,bright
2,23:12:29 12:45:27,11,29152.55,bright
4,23:12:29 12:45:27,13,13171.94,good
5,23:12:29 12:45:27,14,10080.93,bright
6,23:12:29 12:45:27,12,6508.19,good
7,23:12:29 12:45:27,11,116.31,dark
8,23:12:29 12:45:27,9,19818.68,bright
9,23:12:29 12:45:27,13,17218.57,good
10,23:12:29 12:45:27,8,13481.21,bright
1,23:12:29 12:46:27,10,13784.34,bright
2,23:12:29 12:46:27,11,25862.96,bright
3,23:12:29 12:46:27,12,18653.92,bright
4,23:12:29 12:46:27,13,15786.95,good
5,23:12:29 12:46:27,14,3758.18,bright
6,23:12:29 12:46:27,12,26927.66,bright
7,23:12:29 12:46:27,11,27254.65,bright
8,23:12:29 12:46:27,9,17435.60,bright
9,23:12:29 12:46:27,13,9741.69,dark
10,23:12:29 12:46:27,8,26482.03,bright
2,23:12:29 12:47:27,11,10025.38,bright
3,23:12:29 12:47:27,12,13672.14,bright
6,23:12:29 12:47:27,12,15797.72,bright
7,23:12:29 12:47:27,11,15085.77,bright
8,23:12:29 12:47:27,9,26664.55,bright
9,23:12:29 12:47:27,13,25883.92,bright
10,23:12:29 12:47:27,8,9183.16,bright
3,23:12:29 12:48:27,12,20429.59,bright
6,23:12:29 12:48:27,12,24087.12,bright
7,23:12:29 12:48:27,11,29203.43,bright
9,23:12:29 12:48:27,13,15368.54,good
10,23:12:29 12:48:27,8,2634.46,bright
1,23:12:29 12:49:27,10,15789.70,bright
2,23:12:29 12:49:27,11,7689.49,bright
5,23:12:29 12:49:27,14,19915.21,bright
7,23:12:29 12:49:27,11,21382.19,bright
8,23:12:29 12:49:27,9,10272.54,bright
10,23:12:29 12:49:27,8,15143.30,bright
1,23:12:29 12:50:27,10,21503.77,bright
2,23:12:29 12:50:27,11,24571.80,bright
3,23:12:29 12:50:27,12,8430.05,good
4,23:12:29 12:50:27,13,17153.28,good
5,23:12:29 12:50:27,14,8705.72,bright
6,23:12:29 12:50:27,12,17132.61,bright
7,23:12:29 12:50:27,11,22403.31,bright
8,23:12:29 12:50:27,9,28058.39,bright
10,23:12:29 12:50:27,8,4747.91,bright
1,23:12:29 12:51:27,10,6971.93,bright
2,23:12:29 12:51:27,11,23418.87,bright
3,23:12:29 12:51:27,12,25310.81,bright
6,23:12:29 12:51:27,12,19165.44,bright
7,23:12:29 12:51:27,11,5708.48,bright
8,23:12:29 12:51:27,9,1132.77,bright
9,23:12:29 12:51:27,13,14384.25,good
10,23:12:29 12:51:27,8,1145.97,bright
1,23:12:29 12:52:27,10,26217.96,bright
3,23:12:29 12:52:27,12,15257.36,bright
6,23:12:29 12:52:27,12,3636.00,dark
7,23:12:29 12:52:27,11,4007.77,good
8,23:12:29 12:52:27,9,35.36,dark
9,23:12:29 12:52:27,13,29103.94,bright
10,23:12:29 12:52:27,8,21417.10,bright
1,23:12:29 12:53:27,10,1856.36,good
2,23:12:29 12:53:27,11,9602.35,bright
3,23:12:29 12:53:27,12,9638.63,good
4,23:12:29 12:53:27,13,2253.22,dark
8,23:12:29 12:53:27,9,20804.54,bright
10,23:12:29 12:53:27,8,16762.31,bright
2,23:12:29 12:54:27,11,7722.09,bright
3,23:12:29 12:54:27,12,17141.80,bright
4,23:12:29 12:54:27,13,20456.05,bright
5,23:12:29 12:54:27,14,19551.79,bright
6,23:12:29 12:54:27,12,23704.14,bright
7,23:12:29 12:54:27,11,21813.18,bright
10,23:12:29 12:54:27,8,27720.60,bright
2,23:12:29 12:55:27,11,10799.69,bright
3,23:12:29 12:55:27,12,19164.49,bright
4,23:12:29 12:55:27,13,15998.99,good
6,23:12:29 12:55:27,12,10516.94,bright
8,23:12:29 12:55:27,9,10001.68,bright
9,23:12:29 12:55:27,13,23026.11,bright
10,23:12:29 12:55:27,8,22868.32,bright
1,23:12:29 12:56:27,10,2188.92,bright
2,23:12:29 12:56:27,11,11381.21,bright
3,23:12:29 12:56:27,12,3715.01,dark
4,23:12:29 12:56:27,13,22654.51,bright
5,23:12:29 12:56:27,14,28432.49,bright
6,23:12:29 12:56:27,12,308.60,dark
8,23:12:29 12:56:27,9,27135.74,bright
10,23:12:29 12:56:27,8,12064.59,bright
1,23:12:29 12:57:27,10,744.61,dark
2,23:12:29 12:57:27,11,8145.86,bright
3,23:12:29 12:57:27,12,9508.37,good
4,23:12:29 12:57:27,13,21906.28,bright
6,23:12:29 12:57:27,12,25935.10,bright
7,23:12:29 12:57:27,11,29384.38,bright
8,23:12:29 12:57:27,9,6659.55,bright
9,23:12:29 12:57:27,13,28364.85,bright
10,23:12:29 12:57:27,8,23137.39,bright
1,23:12:29 12:58:27,10,318.66,dark
2,23:12:29 12:58:27,11,14645.38,bright
